"Index","SYMBOL"
"12134","UBXN6"
"12135","HDGFRP2"
"12136","PLIN5"
"12137","LRG1"
"12138","SEMA6B"
"12139","TNFAIP8L1"
"12140","C19orf10"
"12141","DPP9"
"12142","FEM1A"
"12143","AC005523.2"
"12144","TICAM1"
"12145","PLIN3"
"12146","ARRDC5"
"12147","KDM4B"
"12148","SAFB2"
"12149","SAFB"
"12150","RPL36"
"12151","C19orf70"
"12152","HSD11B1L"
"12153","LONP1"
"12154","PRR22"
"12155","DUS3L"
"12156","NRTN"
"12157","NDUFA11"
"12158","VMAC"
"12159","AC104532.4"
"12160","CAPS"
"12161","RANBP3"
"12162","RFX2"
"12163","CTC-503J8.6"
"12164","CTC-503J8.4"
"12165","CLPP"
"12166","ALKBH7"
"12167","PSPN"
"12168","GTF2F1"
"12169","KHSRP"
"12170","CRB3"
"12171","DENND1C"
"12172","CD70"
"12173","TNFSF14"
"12174","C3"
"12175","GPR108"
"12176","TRIP10"
"12177","SH2D3A"
"12178","VAV1"
"12179","EMR1"
"12180","ZNF557"
"12181","INSR"
"12182","CTB-133G6.1"
"12183","ARHGEF18"
"12184","PEX11G"
"12185","ZNF358"
"12186","MCOLN1"
"12187","PNPLA6"
"12188","XAB2"
"12189","PET100"
"12190","PCP2"
"12191","STXBP2"
"12192","RETN"
"12193","C19orf59"
"12194","TRAPPC5"
"12195","FCER2"
"12196","CLEC4G"
"12197","EVI5L"
"12198","AC010336.1"
"12199","MAP2K7"
"12200","TGFBR3L"
"12201","SNAPC2"
"12202","TIMM44"
"12203","ELAVL1"
"12204","CTD-2325M2.1"
"12205","CERS4"
"12206","CD320"
"12207","NDUFA7.1"
"12208","RPS28"
"12209","KANK3"
"12210","RAB11B-AS1"
"12211","RAB11B"
"12212","MARCH2"
"12213","HNRNPM"
"12214","PRAM1"
"12215","ZNF414"
"12216","MYO1F"
"12217","ADAMTS10"
"12218","ZNF558"
"12219","ZNF317"
"12220","ZNF699"
"12221","ZNF559"
"12222","ZNF266"
"12223","ZNF426"
"12224","ZNF121"
"12225","ZNF561"
"12226","C19orf82"
"12227","ZNF562"
"12228","ZNF846"
"12229","FBXL12"
"12230","UBL5"
"12231","PIN1"
"12232","OLFM2"
"12233","C19orf66"
"12234","ANGPTL6"
"12235","PPAN"
"12236","P2RY11"
"12237","EIF3G"
"12238","DNMT1"
"12239","CTD-2369P2.2"
"12240","MRPL4"
"12241","ICAM1"
"12242","ICAM4"
"12243","ZGLP1"
"12244","FDX1L"
"12245","RAVER1"
"12246","ICAM3"
"12247","TYK2"
"12248","CDC37"
"12249","PDE4A"
"12250","KEAP1"
"12251","S1PR5"
"12252","ATG4D"
"12253","KRI1"
"12254","CDKN2D"
"12255","SLC44A2"
"12256","ILF3-AS1"
"12257","ILF3"
"12258","QTRT1"
"12259","DNM2"
"12260","TMED1"
"12261","C19orf38"
"12262","CARM1"
"12263","YIPF2"
"12264","C19orf52"
"12265","SMARCA4"
"12266","LDLR"
"12267","KANK2"
"12268","RAB3D"
"12269","TMEM205"
"12270","CCDC159"
"12271","DKFZP761J1410"
"12272","SWSAP1"
"12273","EPOR"
"12274","CCDC151"
"12275","PRKCSH"
"12276","ZNF653"
"12277","ECSIT"
"12278","ELOF1"
"12279","ZNF627"
"12280","ACP5"
"12281","ZNF823"
"12282","ZNF441"
"12283","ZNF440"
"12284","ZNF439"
"12285","ZNF69"
"12286","ZNF700"
"12287","ZNF763"
"12288","ZNF433"
"12289","ZNF844"
"12290","ZNF20"
"12291","ZNF625"
"12292","ZNF136"
"12293","ZNF44"
"12294","ZNF563"
"12295","ZNF442"
"12296","CTD-3105H18.14"
"12297","ZNF799"
"12298","ZNF443"
"12299","ZNF564"
"12300","ZNF490"
"12301","ZNF791"
"12302","CTD-2192J16.22"
"12303","MAN2B1"
"12304","WDR83"
"12305","WDR83OS"
"12306","DHPS"
"12307","FBXW9"
"12308","TNPO2"
"12309","C19orf43"
"12310","ASNA1"
"12311","HOOK2"
"12312","JUNB"
"12313","PRDX2"
"12314","RNASEH2A"
"12315","DNASE2"
"12316","KLF1"
"12317","GCDH"
"12318","FARSA"
"12319","CALR"
"12320","RAD23A"
"12321","GADD45GIP1"
"12322","NFIX"
"12323","LYL1"
"12324","TRMT1"
"12325","NACC1"
"12326","STX10"
"12327","IER2"
"12328","CTC-250I14.6"
"12329","CACNA1A"
"12330","CCDC130"
"12331","MRI1"
"12332","C19orf53"
"12333","ZSWIM4"
"12334","MIR24-2"
"12335","NANOS3"
"12336","CC2D1A"
"12337","PODNL1"
"12338","DCAF15"
"12339","RFX1"
"12340","IL27RA"
"12341","hsa-mir-1199"
"12342","SAMD1"
"12343","PRKACA"
"12344","ASF1B"
"12345","CTB-55O6.12"
"12346","CD97"
"12347","DDX39A"
"12348","PKN1"
"12349","GIPC1"
"12350","DNAJB1"
"12351","TECR"
"12352","NDUFB7"
"12353","CLEC17A"
"12354","EMR3"
"12355","ZNF333"
"12356","EMR2"
"12357","ILVBL"
"12358","NOTCH3"
"12359","AC004257.3"
"12360","BRD4"
"12361","AKAP8"
"12362","AKAP8L"
"12363","WIZ"
"12364","RASAL3"
"12365","PGLYRP2"
"12366","TPM4"
"12367","RAB8A"
"12368","HSH2D"
"12369","FAM32A"
"12370","AP1M1"
"12371","CTD-2562J15.6"
"12372","KLF2"
"12373","EPS15L1"
"12374","C19orf44"
"12375","CHERP"
"12376","CTD-3222D19.7"
"12377","SLC35E1"
"12378","MED26"
"12379","SMIM7"
"12380","TMEM38A"
"12381","SIN3B"
"12382","CPAMD8"
"12383","HAUS8"
"12384","MYO9B"
"12385","USE1"
"12386","OCEL1"
"12387","NR2F6"
"12388","BABAM1"
"12389","ANKLE1"
"12390","ABHD8"
"12391","MRPL34"
"12392","DDA1"
"12393","GTPBP3"
"12394","BST2"
"12395","CTD-2521M24.9"
"12396","MVB12A"
"12397","SLC27A1"
"12398","CTD-3131K8.2"
"12399","PGLS"
"12400","FAM129C"
"12401","COLGALT1"
"12402","MAP1S"
"12403","FCHO1"
"12404","INSL3"
"12405","JAK3"
"12406","RPL18A"
"12407","CCDC124"
"12408","ARRDC2"
"12409","IL12RB1"
"12410","MAST3"
"12411","PIK3R2"
"12412","IFI30"
"12413","MPV17L2"
"12414","RAB3A"
"12415","KIAA1683"
"12416","JUND"
"12417","LSM4"
"12418","PGPEP1"
"12419","GDF15"
"12420","LRRC25"
"12421","SSBP4"
"12422","ISYNA1"
"12423","ELL"
"12424","FKBP8"
"12425","KXD1"
"12426","AC005253.2"
"12427","UBA52"
"12428","C19orf60"
"12429","KLHL26"
"12430","CRTC1"
"12431","UPF1"
"12432","COPE"
"12433","DDX49"
"12434","HOMER3"
"12435","AC005932.1"
"12436","SUGP2"
"12437","AC004447.2"
"12438","ARMC6"
"12439","SLC25A42"
"12440","TMEM161A"
"12441","MEF2BNB"
"12442","RFXANK"
"12443","NR2C2AP"
"12444","SUGP1"
"12445","MAU2"
"12446","GATAD2A"
"12447","TSSK6"
"12448","NDUFA13"
"12449","YJEFN3"
"12450","CILP2"
"12451","PBX4"
"12452","LPAR2"
"12453","GMIP"
"12454","ATP13A1"
"12455","ZNF101"
"12456","ZNF14"
"12457","LINC00663"
"12458","ZNF506"
"12459","ZNF253"
"12460","ZNF93"
"12461","ZNF682"
"12462","ZNF90"
"12463","CTC-260E6.6"
"12464","ZNF486"
"12465","ZNF737"
"12466","ZNF626"
"12467","ZNF66"
"12468","ZNF85"
"12469","ZNF430"
"12470","ZNF714"
"12471","ZNF431"
"12472","ZNF708"
"12473","ZNF738"
"12474","ZNF493"
"12475","ZNF429"
"12476","ZNF100"
"12477","ZNF43"
"12478","ZNF208"
"12479","ZNF257"
"12480","ZNF724P"
"12481","ZNF91"
"12482","ZNF675"
"12483","ZNF681"
"12484","RPSAP58"
"12485","ZNF726"
"12486","CTD-2017D11.1"
"12487","ZNF254"
"12488","LINC00662"
"12489","CTC-459F4.3"
"12490","UQCRFS1"
"12491","POP4"
"12492","PLEKHF1"
"12493","C19orf12"
"12494","CCNE1"
"12495","URI1"
"12496","TSHZ3"
"12497","ZNF507"
"12498","AC007773.2"
"12499","DPY19L3"
"12500","PDCD5"
"12501","ANKRD27"
"12502","CTD-2538C1.2"
"12503","NUDT19"
"12504","TDRD12"
"12505","CEP89"
"12506","C19orf40"
"12507","GPATCH1"
"12508","CEBPA"
"12509","CEBPA-AS1"
"12510","CEBPG"
"12511","PEPD"
"12512","KCTD15"
"12513","LSM14A"
"12514","KIAA0355"
"12515","GPI"
"12516","PDCD2L"
"12517","UBA2"
"12518","ZNF302"
"12519","ZNF181"
"12520","ZNF599"
"12521","CTC-523E23.11"
"12522","ZNF30"
"12523","ZNF792"
"12524","GRAMD1A"
"12525","SCN1B"
"12526","FXYD1"
"12527","FXYD7"
"12528","FXYD5"
"12529","LSR"
"12530","USF2"
"12531","HAMP"
"12532","CD22"
"12533","FFAR2"
"12534","AD000090.2"
"12535","TMEM147"
"12536","HAUS5"
"12537","RBM42"
"12538","ETV2"
"12539","COX6B1"
"12540","ZBTB32"
"12541","KMT2B"
"12542","IGFLR1"
"12543","U2AF1L4"
"12544","PSENEN"
"12545","LIN37"
"12546","C19orf55"
"12547","NFKBID"
"12548","HCST"
"12549","TYROBP"
"12550","LRFN3"
"12551","SDHAF1"
"12552","ALKBH6"
"12553","THAP8"
"12554","POLR2I"
"12555","TBCB"
"12556","CAPNS1"
"12557","ZNF565"
"12558","ZNF146"
"12559","LINC00665"
"12560","ZFP14"
"12561","ZFP82"
"12562","ZNF566"
"12563","CTD-2630F21.1"
"12564","ZNF260"
"12565","ZNF529"
"12566","AC092295.7"
"12567","ZNF382"
"12568","ZNF461"
"12569","AC074138.3"
"12570","ZNF567"
"12571","ZNF850"
"12572","CTD-2162K18.4"
"12573","CTD-2162K18.5"
"12574","ZNF790"
"12575","ZNF345"
"12576","ZNF829"
"12577","ZNF568"
"12578","ZNF420"
"12579","ZNF585A"
"12580","ZNF585B"
"12581","ZNF383"
"12582","HKR1"
"12583","ZNF527"
"12584","ZNF569"
"12585","ZNF570"
"12586","CTD-2086O20.3"
"12587","CTD-3064H18.1"
"12588","ZNF793"
"12589","ZNF571-AS1"
"12590","ZNF540"
"12591","ZNF571"
"12592","ZFP30"
"12593","ZNF781"
"12594","ZNF607"
"12595","CTD-2528L19.6"
"12596","ZNF573"
"12597","SIPA1L3"
"12598","SPINT2"
"12599","PPP1R14A"
"12600","C19orf33"
"12601","YIF1B"
"12602","KCNK6"
"12603","AC026806.2"
"12604","CATSPERG"
"12605","PSMD8"
"12606","FAM98C"
"12607","RASGRP4"
"12608","RYR1"
"12609","MAP4K1"
"12610","EIF3K"
"12611","ACTN4"
"12612","CAPN12"
"12613","LGALS4"
"12614","ECH1"
"12615","HNRNPL"
"12616","RINL"
"12617","SIRT2"
"12618","NFKBIB"
"12619","SARS2"
"12620","MRPS12"
"12621","PAK4"
"12622","LRFN1"
"12623","GMFG"
"12624","SAMD4B"
"12625","PAF1"
"12626","MED29"
"12627","ZFP36"
"12628","PLEKHG2"
"12629","RPS16"
"12630","SUPT5H"
"12631","TIMM50"
"12632","DLL3"
"12633","EID2B"
"12634","EID2"
"12635","DYRK1B"
"12636","FBL"
"12637","FCGBP"
"12638","PSMC4"
"12639","ZNF546"
"12640","ZNF780B"
"12641","ZNF780A"
"12642","MAP3K10"
"12643","AKT2"
"12644","C19orf47"
"12645","PLD3"
"12646","PRX"
"12647","SERTAD1"
"12648","SERTAD3"
"12649","BLVRB"
"12650","SHKBP1"
"12651","LTBP4"
"12652","NUMBL"
"12653","ADCK4"
"12654","ITPKC"
"12655","C19orf54"
"12656","SNRPA"
"12657","RAB4B"
"12658","EGLN2"
"12659","CYP2S1"
"12660","AXL"
"12661","HNRNPUL1"
"12662","TGFB1"
"12663","CCDC97"
"12664","TMEM91"
"12665","B9D2"
"12666","BCKDHA"
"12667","EXOSC5"
"12668","B3GNT8"
"12669","ATP5SL"
"12670","AC006129.4"
"12671","AC006129.2"
"12672","CEACAM21"
"12673","CEACAM4"
"12674","CEACAM3"
"12675","RPS19"
"12676","CD79A"
"12677","ARHGEF1"
"12678","RABAC1"
"12679","ATP1A3"
"12680","ZNF574"
"12681","POU2F2"
"12682","CTC-378H22.1"
"12683","CTC-378H22.2"
"12684","DEDD2"
"12685","ZNF526"
"12686","GSK3A"
"12687","ERF"
"12688","CIC"
"12689","PAFAH1B3"
"12690","MEGF8"
"12691","LIPE-AS1"
"12692","LIPE"
"12693","CEACAM1"
"12694","LYPD3"
"12695","PHLDB3"
"12696","ETHE1"
"12697","ZNF575"
"12698","XRCC1"
"12699","PINLYP"
"12700","IRGQ"
"12701","ZNF576"
"12702","ZNF428"
"12703","CADM4"
"12704","PLAUR"
"12705","SMG9"
"12706","KCNN4"
"12707","ZNF283"
"12708","ZNF404"
"12709","RP11-15A1.3"
"12710","ZNF45"
"12711","ZNF155"
"12712","RP11-15A1.7"
"12713","ZNF230"
"12714","ZNF222"
"12715","ZNF223.1"
"12716","ZNF284"
"12717","ZNF224"
"12718","AC084219.4"
"12719","ZNF225"
"12720","ZNF234"
"12721","ZNF226"
"12722","ZNF227"
"12723","ZNF235"
"12724","ZNF229"
"12725","AC069278.4"
"12726","ZNF180"
"12727","PVR"
"12728","BCL3"
"12729","PVRL2"
"12730","TOMM40"
"12731","APOE"
"12732","APOC1"
"12733","CLPTM1"
"12734","RELB"
"12735","CLASRP"
"12736","ZNF296"
"12737","GEMIN7"
"12738","MARK4"
"12739","PPP1R37"
"12740","TRAPPC6A"
"12741","BLOC1S3"
"12742","ERCC2"
"12743","PPP1R13L"
"12744","CD3EAP"
"12745","ERCC1"
"12746","FOSB"
"12747","RTN2"
"12748","PPM1N"
"12749","VASP"
"12750","OPA3"
"12751","EML2"
"12752","C19orf83"
"12753","GIPR"
"12754","SNRPD2"
"12755","QPCTL"
"12756","FBXO46"
"12757","DMWD"
"12758","SYMPK"
"12759","AC092301.3"
"12760","IRF2BP1"
"12761","MYPOP"
"12762","CCDC61"
"12763","PPP5C"
"12764","PPP5D1"
"12765","AC011484.1"
"12766","CALM3"
"12767","PTGIR"
"12768","GNG8"
"12769","PRKD2"
"12770","STRN4"
"12771","FKRP"
"12772","SLC1A5"
"12773","AP2S1"
"12774","ARHGAP35"
"12775","TMEM160"
"12776","ZC3H4"
"12777","SAE1"
"12778","BBC3"
"12779","CCDC9"
"12780","PRR24"
"12781","C5AR1"
"12782","C5AR2"
"12783","DHX34"
"12784","KPTN"
"12785","NAPA-AS1"
"12786","NAPA"
"12787","GLTSCR1"
"12788","GLTSCR2"
"12789","SEPW1"
"12790","PLA2G4C"
"12791","LIG1"
"12792","C19orf68"
"12793","CARD8"
"12794","CTC-241F20.3"
"12795","EMP3"
"12796","TMEM143"
"12797","KDELR1"
"12798","GRWD1"
"12799","CYTH2"
"12800","CTC-273B12.10"
"12801","RPL18"
"12802","SPHK2"
"12803","DBP"
"12804","CA11"
"12805","MAMSTR"
"12806","BCAT2"
"12807","HSD17B14"
"12808","PLEKHA4"
"12809","PPP1R15A"
"12810","NUCB1"
"12811","DHDH"
"12812","BAX"
"12813","FTL"
"12814","GYS1"
"12815","RUVBL2"
"12816","SNRNP70"
"12817","LIN7B"
"12818","C19orf73"
"12819","TRPM4"
"12820","SLC6A16"
"12821","CTC-301O7.4"
"12822","CD37"
"12823","PIH1D1"
"12824","ALDH16A1"
"12825","FLT3LG"
"12826","RPL13A"
"12827","RPS11"
"12828","FCGRT"
"12829","RCN3"
"12830","NOSIP"
"12831","PRRG2"
"12832","PRR12"
"12833","RRAS"
"12834","SCAF1"
"12835","IRF3"
"12836","BCL2L12"
"12837","PRMT1"
"12838","AP2A1"
"12839","FUZ"
"12840","AC006942.4"
"12841","MED25"
"12842","PTOV1-AS1"
"12843","PTOV1"
"12844","PNKP"
"12845","AKT1S1"
"12846","TBC1D17"
"12847","IL4I1"
"12848","NUP62"
"12849","ATF5"
"12850","VRK3"
"12851","ZNF473"
"12852","KCNC3"
"12853","NR1H2"
"12854","NAPSA"
"12855","POLD1"
"12856","SPIB"
"12857","EMC10"
"12858","CTD-2545M3.8"
"12859","JOSD2"
"12860","CLEC11A"
"12861","C19orf48"
"12862","CTD-2568A17.5"
"12863","KLK1"
"12864","CTU1"
"12865","SIGLEC9"
"12866","SIGLEC7"
"12867","CD33"
"12868","VSIG10L"
"12869","ETFB"
"12870","CLDND2"
"12871","NKG7"
"12872","LIM2"
"12873","SIGLEC10"
"12874","SIGLEC12"
"12875","ZNF175"
"12876","AC018755.1"
"12877","SIGLEC5"
"12878","SIGLEC14"
"12879","FPR1"
"12880","FPR2"
"12881","FPR3"
"12882","ZNF577"
"12883","ZNF649"
"12884","ZNF613"
"12885","ZNF350"
"12886","ZNF615"
"12887","ZNF614"
"12888","ZNF432"
"12889","ZNF841"
"12890","ZNF616"
"12891","ZNF836"
"12892","PPP2R1A"
"12893","ZNF766"
"12894","ZNF480"
"12895","ZNF610"
"12896","ZNF880"
"12897","ZNF528"
"12898","ZNF578"
"12899","ZNF808"
"12900","ZNF701"
"12901","ZNF83"
"12902","ZNF611"
"12903","ZNF600"
"12904","ZNF28"
"12905","ZNF468"
"12906","ZNF320"
"12907","ZNF816"
"12908","ZNF160"
"12909","ZNF415"
"12910","ZNF347"
"12911","ZNF665"
"12912","CTD-2245F17.3"
"12913","ZNF677"
"12914","ZNF845"
"12915","ZNF525"
"12916","ZNF765"
"12917","ZNF813"
"12918","ZNF331"
"12919","NLRP12"
"12920","MYADM"
"12921","VSTM1"
"12922","OSCAR"
"12923","NDUFA3"
"12924","TFPT"
"12925","PRPF31"
"12926","CNOT3"
"12927","LENG1"
"12928","TMC4"
"12929","MBOAT7"
"12930","TSEN34"
"12931","CTD-3093M3.1"
"12932","RPS9"
"12933","LILRB3"
"12934","LILRA6"
"12935","LILRB5"
"12936","LILRB2"
"12937","LILRA3"
"12938","LILRA5"
"12939","LILRA4"
"12940","CTD-2587H19.1"
"12941","LAIR1"
"12942","LENG8-AS1"
"12943","LENG8"
"12944","LENG9"
"12945","LAIR2"
"12946","LILRA2"
"12947","LILRB1"
"12948","LILRA1"
"12949","LILRB4"
"12950","KIR3DL1"
"12951","KIR2DL3"
"12952","KIR3DL2"
"12953","FCAR"
"12954","CTB-61M7.2"
"12955","NCR1"
"12956","NLRP7"
"12957","NLRP2"
"12958","CTC-550B14.7"
"12959","GP6"
"12960","RDH13"
"12961","PPP1R12C"
"12962","TNNT1"
"12963","TMEM86B"
"12964","PPP6R1"
"12965","HSPBP1"
"12966","BRSK1"
"12967","TMEM150B"
"12968","SUV420H2"
"12969","RPL28"
"12970","UBE2S"
"12971","ISOC2"
"12972","ZNF628"
"12973","NAT14"
"12974","ZNF579"
"12975","FIZ1"
"12976","ZNF524"
"12977","ZNF865"
"12978","ZNF784"
"12979","ZNF580"
"12980","ZNF581"
"12981","CCDC106"
"12982","U2AF2"
"12983","EPN1"
"12984","ZNF787"
"12985","ZNF444"
"12986","ZSCAN5A"
"12987","ZNF582"
"12988","ZNF582-AS1"
"12989","ZNF583"
"12990","ZNF667"
"12991","ZNF667-AS1"
"12992","ZFP28"
"12993","AC007228.11"
"12994","ZNF470"
"12995","ZNF71"
"12996","ZNF835"
"12997","AC007228.9"
"12998","ZNF264"
"12999","ZNF805"
"13000","CTC-444N24.8"
"13001","CTC-444N24.6"
"13002","ZNF460"
"13003","CTC-444N24.11"
"13004","ZNF543"
"13005","ZNF304"
"13006","ZNF547"
"13007","TRAPPC2P1"
"13008","ZNF548"
"13009","ZNF17"
"13010","ZNF749"
"13011","ZNF772"
"13012","ZNF419"
"13013","ZNF773"
"13014","ZNF549"
"13015","ZNF550"
"13016","ZNF416"
"13017","ZIK1"
"13018","ZNF530"
"13019","ZNF134"
"13020","ZNF211"
"13021","ZNF551"
"13022","ZNF154"
"13023","ZNF671"
"13024","ZNF776"
"13025","ZNF586"
"13026","ZNF552"
"13027","ZNF587B"
"13028","ZNF814"
"13029","ZNF587"
"13030","ZNF417"
"13031","ZNF418"
"13032","ZNF256"
"13033","ZNF606"
"13034","CTD-2368P22.1"
"13035","ZNF135"
"13036","ZSCAN18"
"13037","ZNF329"
"13038","ZNF274"
"13039","ZNF544"
"13040","CTD-3138B18.5"
"13041","AC010642.1"
"13042","ZSCAN22"
"13043","A1BG"
"13044","A1BG-AS1"
"13045","ZNF837"
"13046","RPS5"
"13047","ZNF584"
"13048","CTD-2619J13.14"
"13049","ZNF132"
"13050","ZNF324B"
"13051","ZNF324"
"13052","ZNF446"
"13053","SLC27A5"
"13054","ZBTB45"
"13055","TRIM28"
"13056","CHMP2A"
"13057","UBE2M"
"13058","AC016629.8"
"13059","MZF1"
"13060","TPTEP1"
"13061","IL17RA"
"13062","CECR5"
"13063","CECR1"
"13064","ATP6V1E1"
"13065","BCL2L13"
"13066","BID"
"13067","LINC00528"
"13068","MICAL3"
"13069","XXbac-B476C20.9"
"13070","PEX26"
"13071","USP18"
"13072","DGCR6"
"13073","DGCR2"
"13074","DGCR14"
"13075","AC004463.6"
"13076","SLC25A1"
"13077","HIRA"
"13078","C22orf39"
"13079","MRPL40"
"13080","UFD1L"
"13081","CLDN5"
"13082","SEPT5"
"13083","GNB1L"
"13084","C22orf29"
"13085","TXNRD2"
"13086","COMT"
"13087","TANGO2"
"13088","DGCR8"
"13089","TRMT2A"
"13090","RANBP1"
"13091","ZDHHC8"
"13092","RTN4R"
"13093","DGCR6L"
"13094","AC023490.1"
"13095","ZNF74"
"13096","KLHL22"
"13097","MED15"
"13098","PI4KA"
"13099","SNAP29"
"13100","CRKL"
"13101","XXbac-B135H6.15"
"13102","AIFM3"
"13103","LZTR1"
"13104","XXbac-B135H6.18"
"13105","THAP7"
"13106","THAP7-AS1"
"13107","HIC2"
"13108","TMEM191C"
"13109","RIMBP3C"
"13110","UBE2L3"
"13111","YDJC"
"13112","SDF2L1"
"13113","PPIL2"
"13114","YPEL1"
"13115","MAPK1"
"13116","PPM1F"
"13117","LL22NC03-86G7.1"
"13118","TOP3B"
"13119","LL22NC03-2H8.5"
"13120","ZNF280B"
"13121","IGLL5"
"13122","BCR"
"13123","RGL4"
"13124","VPREB3"
"13125","C22orf15"
"13126","CHCHD10"
"13127","SMARCB1"
"13128","DERL3"
"13129","KB-1125A3.11"
"13130","SLC2A11"
"13131","MIF"
"13132","DDT"
"13133","KB-226F1.1"
"13134","GSTT1"
"13135","CABIN1"
"13136","SPECC1L"
"13137","ADORA2A-AS1"
"13138","UPB1"
"13139","GUCD1"
"13140","SNRPD3"
"13141","GGT1"
"13142","KIAA1671"
"13143","CRYBB2"
"13144","LRP5L"
"13145","ADRBK2"
"13146","ASPHD2"
"13147","HPS4"
"13148","SRRD"
"13149","TFIP11"
"13150","CTA-445C9.14"
"13151","CTA-445C9.15"
"13152","TPST2"
"13153","MIAT"
"13154","CTA-211A9.5"
"13155","MN1"
"13156","PITPNB"
"13157","TTC28"
"13158","CHEK2"
"13159","HSCB"
"13160","CCDC117"
"13161","XBP1"
"13162","CTA-292E10.6"
"13163","ZNRF3-AS1"
"13164","KREMEN1"
"13165","RHBDD3"
"13166","EWSR1"
"13167","GAS2L1"
"13168","RASL10A"
"13169","AP1B1"
"13170","THOC5"
"13171","NIPSNAP1"
"13172","NF2"
"13173","ZMAT5"
"13174","UQCR10"
"13175","ASCC2"
"13176","MTMR3"
"13177","LIF"
"13178","OSM"
"13179","GATSL3"
"13180","TBC1D10A"
"13181","SF3A1"
"13182","CCDC157"
"13183","SEC14L2"
"13184","MTFP1"
"13185","RP4-539M6.22"
"13186","PES1"
"13187","TCN2"
"13188","SLC35E4"
"13189","DUSP18"
"13190","OSBP2"
"13191","MORC2-AS1"
"13192","MORC2"
"13193","TUG1"
"13194","SMTN"
"13195","SELM"
"13196","RNF185"
"13197","LIMK2"
"13198","PIK3IP1"
"13199","RP3-400N23.6"
"13200","PATZ1"
"13201","AC005003.1"
"13202","DRG1"
"13203","EIF4ENIF1"
"13204","SFI1"
"13205","PISD"
"13206","PRR14L"
"13207","DEPDC5"
"13208","YWHAH"
"13209","C22orf42"
"13210","RTCB"
"13211","FBXO7"
"13212","LARGE"
"13213","HMGXB4"
"13214","TOM1"
"13215","HMOX1"
"13216","MCM5"
"13217","APOL6"
"13218","APOL3"
"13219","APOL4"
"13220","APOL2"
"13221","APOL1"
"13222","MYH9"
"13223","TXN2"
"13224","FOXRED2"
"13225","EIF3D"
"13226","IFT27"
"13227","PVALB"
"13228","NCF4"
"13229","CSF2RB"
"13230","TST"
"13231","MPST"
"13232","KCTD17"
"13233","IL2RB"
"13234","C1QTNF6"
"13235","SSTR3"
"13236","RAC2"
"13237","CYTH4"
"13238","MFNG"
"13239","CDC42EP1"
"13240","LGALS2"
"13241","GGA1"
"13242","SH3BP1"
"13243","LGALS1"
"13244","NOL12"
"13245","TRIOBP"
"13246","H1F0"
"13247","GCAT"
"13248","ANKRD54"
"13249","EIF3L"
"13250","MICALL1"
"13251","POLR2F"
"13252","PICK1"
"13253","PLA2G6"
"13254","MAFF"
"13255","TMEM184B"
"13256","CSNK1E"
"13257","DDX17"
"13258","FAM227A"
"13259","CBY1"
"13260","TOMM22"
"13261","JOSD1"
"13262","GTPBP1"
"13263","SUN2"
"13264","RP3-508I15.14"
"13265","RP3-508I15.21"
"13266","RP3-508I15.22"
"13267","DNAL4"
"13268","NPTXR"
"13269","CBX6"
"13270","APOBEC3A"
"13271","APOBEC3B"
"13272","APOBEC3C"
"13273","APOBEC3D"
"13274","APOBEC3F"
"13275","APOBEC3G"
"13276","APOBEC3H"
"13277","CBX7"
"13278","PDGFB"
"13279","RPL3"
"13280","SYNGR1"
"13281","TAB1"
"13282","MIEF1"
"13283","ATF4"
"13284","RPS19BP1"
"13285","GRAP2"
"13286","TNRC6B"
"13287","ADSL"
"13288","SGSM3"
"13289","RP5-1042K10.10"
"13290","MKL1"
"13291","SLC25A17"
"13292","ST13"
"13293","XPNPEP3"
"13294","RBX1"
"13295","EP300"
"13296","L3MBTL2"
"13297","RANGAP1"
"13298","ZC3H7B"
"13299","TEF"
"13300","TOB2"
"13301","PHF5A"
"13302","ACO2"
"13303","POLR3H"
"13304","PMM1"
"13305","DESI1"
"13306","XRCC6"
"13307","NHP2L1"
"13308","C22orf46"
"13309","MEI1"
"13310","CCDC134"
"13311","RP5-821D11.7"
"13312","SREBF2"
"13313","CTA-250D10.23"
"13314","TNFRSF13C"
"13315","CENPM"
"13316","WBP2NL"
"13317","NAGA"
"13318","FAM109B"
"13319","SMDT1"
"13320","NDUFA6"
"13321","TCF20"
"13322","Z83851.4"
"13323","NFAM1"
"13324","RRP7A"
"13325","POLDIP3"
"13326","RNU12"
"13327","CYB5R3"
"13328","ATP5L2"
"13329","A4GALT"
"13330","ARFGAP3"
"13331","PACSIN2"
"13332","TTLL1"
"13333","BIK"
"13334","MCAT"
"13335","TSPO"
"13336","TTLL12"
"13337","SAMM50"
"13338","PARVB"
"13339","PARVG"
"13340","LDOC1L"
"13341","PRR5"
"13342","CTA-217C2.1"
"13343","NUP50"
"13344","KIAA0930"
"13345","UPK3A"
"13346","FAM118A"
"13347","SMC1B"
"13348","RIBC2"
"13349","ATXN10"
"13350","CITF22-92A6.1"
"13351","RP6-109B7.5"
"13352","RP6-109B7.3"
"13353","FLJ27365"
"13354","PPARA"
"13355","CDPF1"
"13356","TTC38"
"13357","GTSE1"
"13358","TRMU"
"13359","GRAMD4"
"13360","CERK"
"13361","CTA-29F11.1"
"13362","TBC1D22A"
"13363","RP1-29C18.10"
"13364","BRD1"
"13365","ZBED4"
"13366","ALG12"
"13367","CRELD2"
"13368","PIM3"
"13369","MLC1"
"13370","TRABD"
"13371","RP3-402G11.25"
